"HSE Dublin and Midlands","HSE Dublin and North East","HSE Dublin and South East","HSE Mid West","HSE South West","HSE West and North West","time"
3.93923079647078,2.06701230364833,2.6108555636027,7.4603507744159,3.79855091986841,5.59952648889205,117
3.89519951777735,2.00631863296819,2.55434824788623,7.52048009211104,3.71662987677116,5.60924857931372,118
3.83744584867132,1.94192161631912,2.49616159300637,7.56885008204753,3.63434076281298,5.61717889416739,119
3.77441874675317,1.8764871961458,2.43621877116541,7.61412217661725,3.54895152450926,5.62320823777571,120
3.70117192565346,1.80779149995853,2.37570075283278,7.64667488117336,3.46121918031136,5.62208390344609,121
3.61954268856484,1.73993511486399,2.31574318623274,7.67182136161504,3.37535581054074,5.61390238110511,122
3.53449800801474,1.67128552288047,2.25724722410086,7.68692556564001,3.29110420558452,5.60427763677006,123
3.43959496445043,1.60461964797098,2.20097603997651,7.69115256042108,3.20858195512071,5.59027340082695,124
3.34439565240929,1.53925741796588,2.14811309338801,7.6846231342212,3.13205870469478,5.57019171220178,125
3.2454644528817,1.47963109724933,2.10098977478949,7.66616991988885,3.06386255141588,5.54860582361833,126
3.14574882308382,1.42423640277105,2.05754861798328,7.64230831690617,3.00302093676187,5.52354544115826,127
3.04922770787645,1.37327983349762,2.01942778978821,7.60419204791856,2.94808173386878,5.49087504070761,128
2.95348415066713,1.32840521580913,1.98554050566037,7.55795478824721,2.898811027112,5.4591715429663,129
2.86249563450072,1.28926353097716,1.95779919813402,7.50315802908254,2.86119835367622,5.42597853373704,130
2.77790270964036,1.25902948849336,1.93567672356875,7.44290077167332,2.83141136559144,5.38926620064036,131
2.69559070271878,1.23634965853254,1.9202550638652,7.37162252591015,2.81374895700744,5.35341221350977,132
2.62527683222449,1.21925311054946,1.91364967412434,7.29491513150602,2.80374817961578,5.31353504206926,133
2.56119338214818,1.20999918231373,1.9140777516819,7.21484405972696,2.80455926648018,5.27394051219517,134
2.50576101780987,1.21012441746091,1.92271573343741,7.12913338042785,2.81908151485309,5.23669600319486,135
